0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Sub-task B,Y
0.0054945875890553,0.0054945875890553,0.0054945875890553,0.0054945875890553,0.29120346903800964,0.2912096381187439,0.0054945875890553,0.1483532041311264,0.0054945875890553,0.0054945875890553,0.1483527272939682,0.0054945875890553,0.0054945875890553,0.0054945875890553,0.0054945875890553,0.0054945875890553,0.0054945875890553,0.0054945875890553,0.0054945875890553,0.0054945875890553,0.0054945875890553,0.0054945875890553,0.0054945875890553,0.0054945875890553,0.0054945875890553,0.0054945875890553,43,8,1,1
0.01923077553510666,0.01923077553510666,0.01923077553510666,0.01923077553510666,0.01923077553510666,0.01923077553510666,0.01923077553510666,0.01923077553510666,0.01923077553510666,0.01923077553510666,0.01923077553510666,0.01923077553510666,0.01923077553510666,0.01923077553510666,0.5192306041717529,0.01923077553510666,0.01923077553510666,0.01923077553510666,0.01923077553510666,0.01923077553510666,0.01923077553510666,0.01923077553510666,0.01923077553510666,0.01923077553510666,0.01923077553510666,0.01923077553510666,24,4,1,1
0.0128205306828022,0.0128205306828022,0.0128205306828022,0.0128205306828022,0.0128205306828022,0.0128205306828022,0.0128205306828022,0.0128205306828022,0.0128205306828022,0.0128205306828022,0.0128205306828022,0.0128205306828022,0.0128205306828022,0.0128205306828022,0.0128205306828022,0.0128205306828022,0.0128205306828022,0.3461538553237915,0.3461534380912781,0.0128205306828022,0.0128205306828022,0.0128205306828022,0.0128205306828022,0.0128205306828022,0.0128205306828022,0.0128205306828022,11,2,1,2
0.009615402668714523,0.009615402668714523,0.009615402668714523,0.2596150040626526,0.009615402668714523,0.009615402668714523,0.009615402668714523,0.2596152424812317,0.009615402668714523,0.009615402668714523,0.009615402668714523,0.009615402668714523,0.009615402668714523,0.009615402668714523,0.2596154808998108,0.009615402668714523,0.009615402668714523,0.009615402668714523,0.009615402668714523,0.009615402668714523,0.009615402668714523,0.009615402668714523,0.009615402668714523,0.009615402668714523,0.009615402668714523,0.009615402668714523,17,4,1,1
0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,14,3,1,1
0.2596089541912079,0.009615499526262285,0.25961700081825256,0.009615499526262285,0.009615499526262285,0.009615499526262285,0.009615499526262285,0.009615499526262285,0.009615499526262285,0.009615499526262285,0.009615499526262285,0.009615499526262285,0.009615499526262285,0.009615499526262285,0.009615499526262285,0.009615499526262285,0.009615499526262285,0.009615499526262285,0.2596175968647003,0.009615499526262285,0.009615499526262285,0.009615499526262285,0.009615499526262285,0.009615499526262285,0.009615499526262285,0.009615499526262285,33,6,1,2
0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,16,3,1,1
0.002958646742627025,0.002958646742627025,0.002958646742627025,0.002958646742627025,0.002958646742627025,0.002958646742627025,0.002958646742627025,0.17818275094032288,0.002958646742627025,0.002958646742627025,0.1354302614927292,0.002958646742627025,0.07988311350345613,0.002958646742627025,0.1556774377822876,0.002958646742627025,0.002958646742627025,0.002958646742627025,0.0810115858912468,0.002958646742627025,0.07987412065267563,0.002958646742627025,0.07987947762012483,0.002958646742627025,0.002958646742627025,0.1568056344985962,73,13,1,1
0.007692412007600069,0.007692412007600069,0.007692412007600069,0.007692412007600069,0.007692412007600069,0.20769044756889346,0.20769324898719788,0.007692412007600069,0.007692412007600069,0.007692412007600069,0.007692412007600069,0.007692412007600069,0.4076908528804779,0.007692412007600069,0.007692412007600069,0.007692412007600069,0.007692412007600069,0.007692412007600069,0.007692412007600069,0.007692412007600069,0.007692412007600069,0.007692412007600069,0.007692412007600069,0.007692412007600069,0.007692412007600069,0.007692412007600069,69,9,1,1
0.009615541435778141,0.009615541435778141,0.009615541435778141,0.009615541435778141,0.009615541435778141,0.009615541435778141,0.25961872935295105,0.009615541435778141,0.009615541435778141,0.009615541435778141,0.009615541435778141,0.009615541435778141,0.2596192955970764,0.009615541435778141,0.009615541435778141,0.009615541435778141,0.009615541435778141,0.009615541435778141,0.009615541435778141,0.2596045732498169,0.009615541435778141,0.009615541435778141,0.009615541435778141,0.009615541435778141,0.009615541435778141,0.009615541435778141,39,7,1,0
0.012820611707866192,0.012820611707866192,0.012820611707866192,0.012820611707866192,0.012820611707866192,0.012820611707866192,0.3461527526378632,0.012820611707866192,0.012820611707866192,0.012820611707866192,0.012820611707866192,0.012820611707866192,0.012820611707866192,0.012820611707866192,0.012820611707866192,0.012820611707866192,0.012820611707866192,0.012820611707866192,0.012820611707866192,0.012820611707866192,0.012820611707866192,0.34615254402160645,0.012820611707866192,0.012820611707866192,0.012820611707866192,0.012820611707866192,11,2,1,2
0.009615437127649784,0.009615437127649784,0.009615437127649784,0.009615437127649784,0.009615437127649784,0.009615437127649784,0.009615437127649784,0.009615437127649784,0.009615437127649784,0.009615437127649784,0.009615437127649784,0.009615437127649784,0.009615437127649784,0.5059360861778259,0.009615437127649784,0.009615437127649784,0.009615437127649784,0.009615437127649784,0.26329344511032104,0.009615437127649784,0.009615437127649784,0.009615437127649784,0.009615437127649784,0.009615437127649784,0.009615437127649784,0.009615437127649784,17,3,1,1
0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,5,1,1,1
0.007692464161664245,0.007692464161664245,0.4076930284500122,0.007692464161664245,0.007692464161664245,0.007692464161664245,0.007692464161664245,0.007692464161664245,0.007692464161664245,0.007692464161664245,0.007692464161664245,0.007692464161664245,0.007692464161664245,0.007692464161664245,0.2076842337846756,0.007692464161664245,0.007692464161664245,0.20769603550434115,0.007692464161664245,0.007692464161664245,0.007692464161664245,0.007692464161664245,0.007692464161664245,0.007692464161664245,0.007692464161664245,0.007692464161664245,35,7,1,0
0.3461497128009796,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.3461553454399109,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,0.012820622883737087,83,10,1,1
0.01923108659684658,0.01923108659684658,0.01923108659684658,0.01923108659684658,0.01923108659684658,0.01923108659684658,0.01923108659684658,0.01923108659684658,0.01923108659684658,0.01923108659684658,0.01923108659684658,0.01923108659684658,0.01923108659684658,0.01923108659684658,0.01923108659684658,0.01923108659684658,0.01923108659684658,0.01923108659684658,0.5192227959632874,0.01923108659684658,0.01923108659684658,0.01923108659684658,0.01923108659684658,0.01923108659684658,0.01923108659684658,0.01923108659684658,13,3,1,1
0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,9,1,0,2
0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,44,9,1,1
0.01282054465264082,0.01282054465264082,0.01282054465264082,0.01282054465264082,0.01282054465264082,0.01282054465264082,0.01282054465264082,0.01282054465264082,0.01282054465264082,0.01282054465264082,0.01282054465264082,0.01282054465264082,0.01282054465264082,0.01282054465264082,0.01282054465264082,0.01282054465264082,0.01282054465264082,0.6794863343238831,0.01282054465264082,0.01282054465264082,0.01282054465264082,0.01282054465264082,0.01282054465264082,0.01282054465264082,0.01282054465264082,0.01282054465264082,11,2,1,1
0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,24,4,0,2
0.00961548648774624,0.25961753726005554,0.00961548648774624,0.00961548648774624,0.00961548648774624,0.00961548648774624,0.00961548648774624,0.00961548648774624,0.00961548648774624,0.00961548648774624,0.00961548648774624,0.5096107721328735,0.00961548648774624,0.00961548648774624,0.00961548648774624,0.00961548648774624,0.00961548648774624,0.00961548648774624,0.00961548648774624,0.00961548648774624,0.00961548648774624,0.00961548648774624,0.00961548648774624,0.00961548648774624,0.00961548648774624,0.00961548648774624,27,5,0,0
0.01923100464046001,0.01923100464046001,0.01923100464046001,0.01923100464046001,0.01923100464046001,0.01923100464046001,0.01923100464046001,0.01923100464046001,0.01923100464046001,0.5192248225212097,0.01923100464046001,0.01923100464046001,0.01923100464046001,0.01923100464046001,0.01923100464046001,0.01923100464046001,0.01923100464046001,0.01923100464046001,0.01923100464046001,0.01923100464046001,0.01923100464046001,0.01923100464046001,0.01923100464046001,0.01923100464046001,0.01923100464046001,0.01923100464046001,24,3,1,1
0.007692410610616206,0.007692410610616206,0.007692410610616206,0.007692410610616206,0.007692410610616206,0.20768792927265167,0.007692410610616206,0.007692410610616206,0.007692410610616206,0.007692410610616206,0.007692410610616206,0.007692410610616206,0.20769090950489044,0.2076946049928665,0.007692410610616206,0.007692410610616206,0.007692410610616206,0.20769351720809934,0.007692410610616206,0.007692410610616206,0.007692410610616206,0.007692410610616206,0.007692410610616206,0.007692410610616206,0.007692410610616206,0.007692410610616206,51,9,1,0
0.005494547076523304,0.005494547076523304,0.005494547076523304,0.005494547076523304,0.005494547076523304,0.005494547076523304,0.005494547076523304,0.005494547076523304,0.005494547076523304,0.005494547076523304,0.005494547076523304,0.8626363277435303,0.005494547076523304,0.005494547076523304,0.005494547076523304,0.005494547076523304,0.005494547076523304,0.005494547076523304,0.005494547076523304,0.005494547076523304,0.005494547076523304,0.005494547076523304,0.005494547076523304,0.005494547076523304,0.005494547076523304,0.005494547076523304,47,9,1,1
0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,0.038461539894342416,3,1,1,1
0.11324936896562575,0.0021368174348026514,0.0021368174348026514,0.0021368174348026514,0.0021368174348026514,0.0021368174348026514,0.0021368174348026514,0.0021368174348026514,0.0021368174348026514,0.075417660176754,0.11324307322502135,0.0021368174348026514,0.0021368174348026514,0.10072453320026398,0.0021368174348026514,0.0021368174348026514,0.0021368174348026514,0.057693518698215485,0.0021368174348026514,0.0021368174348026514,0.0021368174348026514,0.22435419261455536,0.0021368174348026514,0.0021368174348026514,0.27471816539764404,0.0021368174348026514,205,37,1,0
0.0014245508937165141,0.0014245508937165141,0.0014245508937165141,0.03846190497279167,0.0014245508937165141,0.0014245508937165141,0.0014245508937165141,0.0014245508937165141,0.0014245508937165141,0.0014245508937165141,0.042963020503520966,0.3753942847251892,0.0014245508937165141,0.0014245508937165141,0.04439660534262657,0.0014245508937165141,0.14873215556144714,0.08998609334230423,0.045958951115608215,0.0014245508937165141,0.15020078420639038,0.0014245508937165141,0.039688825607299805,0.0014245508937165141,0.0014245508937165141,0.0014245508937165141,295,46,1,1
0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.5192305445671082,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,0.019230777397751808,25,5,1,0
0.009615578688681127,0.009615578688681127,0.009615578688681127,0.009615578688681127,0.009615578688681127,0.009615578688681127,0.009615578688681127,0.009615578688681127,0.25961753726005554,0.009615578688681127,0.009615578688681127,0.009615578688681127,0.009615578688681127,0.009615578688681127,0.009615578688681127,0.009615578688681127,0.009615578688681127,0.009615578688681127,0.2596096694469452,0.009615578688681127,0.009615578688681127,0.009615578688681127,0.009615578688681127,0.259614497423172,0.009615578688681127,0.009615578688681127,45,7,1,1
0.01282054278999567,0.01282054278999567,0.3461538255214691,0.01282054278999567,0.01282054278999567,0.01282054278999567,0.01282054278999567,0.01282054278999567,0.01282054278999567,0.01282054278999567,0.01282054278999567,0.01282054278999567,0.01282054278999567,0.01282054278999567,0.01282054278999567,0.01282054278999567,0.01282054278999567,0.3461531698703766,0.01282054278999567,0.01282054278999567,0.01282054278999567,0.01282054278999567,0.01282054278999567,0.01282054278999567,0.01282054278999567,0.01282054278999567,19,4,1,1
0.012820621952414513,0.012820621952414513,0.012820621952414513,0.012820621952414513,0.012820621952414513,0.012820621952414513,0.012820621952414513,0.012820621952414513,0.012820621952414513,0.012820621952414513,0.012820621952414513,0.3461494743824005,0.012820621952414513,0.012820621952414513,0.012820621952414513,0.012820621952414513,0.012820621952414513,0.012820621952414513,0.012820621952414513,0.3461555540561676,0.012820621952414513,0.012820621952414513,0.012820621952414513,0.012820621952414513,0.012820621952414513,0.012820621952414513,16,2,1,1
0.2596145570278168,0.009615412913262844,0.009615412913262844,0.2596152722835541,0.009615412913262844,0.009615412913262844,0.009615412913262844,0.009615412913262844,0.009615412913262844,0.009615412913262844,0.009615412913262844,0.009615412913262844,0.009615412913262844,0.2596156895160675,0.009615412913262844,0.009615412913262844,0.009615412913262844,0.009615412913262844,0.009615412913262844,0.009615412913262844,0.009615412913262844,0.009615412913262844,0.009615412913262844,0.009615412913262844,0.009615412913262844,0.009615412913262844,39,8,0,0
0.007692503277212381,0.20768943428993225,0.007692503277212381,0.007692503277212381,0.007692503277212381,0.007692503277212381,0.007692503277212381,0.007692503277212381,0.007692503277212381,0.007692503277212381,0.007692503277212381,0.007692503277212381,0.007692503277212381,0.007692503277212381,0.007692503277212381,0.007692503277212381,0.007692503277212381,0.007692503277212381,0.007692503277212381,0.007692503277212381,0.007692503277212381,0.2076889276504517,0.007692503277212381,0.2076901197433472,0.20769646763801572,0.007692503277212381,60,11,1,0
0.05464443191885948,0.054656848311424255,0.0020243506878614426,0.0020243506878614426,0.0020243506878614426,0.0020243506878614426,0.0020243506878614426,0.0020243506878614426,0.0020243506878614426,0.0020243506878614426,0.10395226627588272,0.0020243506878614426,0.1599234640598297,0.16325178742408752,0.0020243506878614426,0.0020243506878614426,0.0020243506878614426,0.0020243506878614426,0.0020243506878614426,0.0020243506878614426,0.0020243506878614426,0.0020243506878614426,0.0020243506878614426,0.2125546932220459,0.0020243506878614426,0.21255384385585785,207,39,1,0
0.012820676900446415,0.012820676900446415,0.012820676900446415,0.012820676900446415,0.6794830560684204,0.012820676900446415,0.012820676900446415,0.012820676900446415,0.012820676900446415,0.012820676900446415,0.012820676900446415,0.012820676900446415,0.012820676900446415,0.012820676900446415,0.012820676900446415,0.012820676900446415,0.012820676900446415,0.012820676900446415,0.012820676900446415,0.012820676900446415,0.012820676900446415,0.012820676900446415,0.012820676900446415,0.012820676900446415,0.012820676900446415,0.012820676900446415,15,4,1,2
0.00769245158880949,0.20769090950489044,0.00769245158880949,0.00769245158880949,0.00769245158880949,0.20769555866718287,0.00769245158880949,0.00769245158880949,0.00769245158880949,0.00769245158880949,0.00769245158880949,0.00769245158880949,0.00769245158880949,0.20769573748111725,0.00769245158880949,0.00769245158880949,0.00769245158880949,0.00769245158880949,0.00769245158880949,0.00769245158880949,0.2076838910579681,0.00769245158880949,0.00769245158880949,0.00769245158880949,0.00769245158880949,0.00769245158880949,31,6,0,2
0.006410312838852406,0.006410312838852406,0.673082172870636,0.006410312838852406,0.006410312838852406,0.006410312838852406,0.006410312838852406,0.006410312838852406,0.006410312838852406,0.006410312838852406,0.17307031154632568,0.006410312838852406,0.006410312838852406,0.006410312838852406,0.006410312838852406,0.006410312838852406,0.006410312838852406,0.006410312838852406,0.006410312838852406,0.006410312838852406,0.006410312838852406,0.006410312838852406,0.006410312838852406,0.006410312838852406,0.006410312838852406,0.006410312838852406,34,9,1,1
0.019230782985687256,0.019230782985687256,0.5192303657531738,0.019230782985687256,0.019230782985687256,0.019230782985687256,0.019230782985687256,0.019230782985687256,0.019230782985687256,0.019230782985687256,0.019230782985687256,0.019230782985687256,0.019230782985687256,0.019230782985687256,0.019230782985687256,0.019230782985687256,0.019230782985687256,0.019230782985687256,0.019230782985687256,0.019230782985687256,0.019230782985687256,0.019230782985687256,0.019230782985687256,0.019230782985687256,0.019230782985687256,0.019230782985687256,10,2,1,1
